state,district,commodity,arrival_date,modal_price
Uttar Pradesh,Agra,Brinjal,04-03-19,850
Uttar Pradesh,Agra,Brinjal,04-03-19,1050
Uttar Pradesh,Agra,Brinjal,04-03-19,600
Uttar Pradesh,Bulandshahar,Brinjal,04-03-19,445
Uttar Pradesh,Gautam Budh Nagar,Brinjal,04-03-19,600
Uttar Pradesh,Muradabad,Brinjal,04-03-19,460
Uttar Pradesh,Agra,Brinjal,04-03-19,850
Uttar Pradesh,Agra,Brinjal,04-03-19,850
Uttar Pradesh,Aligarh,Brinjal,04-03-19,440
Uttar Pradesh,Bahraich,Brinjal,04-03-19,500
Uttar Pradesh,Bulandshahar,Brinjal,04-03-19,580
Uttar Pradesh,Etawah,Brinjal,04-03-19,600
Uttar Pradesh,Kanpur,Brinjal,04-03-19,1000
Uttar Pradesh,Lakhimpur,Brinjal,04-03-19,960
Uttar Pradesh,Mirzapur,Brinjal,04-03-19,820
Uttar Pradesh,Muzaffarnagar,Brinjal,04-03-19,1030
Uttar Pradesh,Muzaffarnagar,Brinjal,04-03-19,440
Uttar Pradesh,Saharanpur,Brinjal,04-03-19,700
Uttar Pradesh,Sonbhadra,Brinjal,04-03-19,785
Uttar Pradesh,Baghpat,Brinjal,04-03-19,1200
Uttar Pradesh,Saharanpur,Brinjal,04-03-19,500
West Bengal,Bankura,Brinjal,04-03-19,500
West Bengal,Nadia,Brinjal,04-03-19,1500
West Bengal,Burdwan,Brinjal,04-03-19,1100
West Bengal,Burdwan,Brinjal,04-03-19,800
West Bengal,Burdwan,Brinjal,04-03-19,900
West Bengal,Jalpaiguri,Brinjal,04-03-19,750
West Bengal,North 24 Parganas,Brinjal,04-03-19,1600
West Bengal,Puruliya,Brinjal,04-03-19,1300
West Bengal,Puruliya,Brinjal,04-03-19,1200
West Bengal,Sounth 24 Parganas,Brinjal,04-03-19,2250
West Bengal,Burdwan,Brinjal,04-03-19,1200
Odisha,Nowarangpur,Broken Rice,04-03-19,1200
Andaman and Nicobar,South Andaman,Cabbage,04-03-19,6500
Assam,Sonitpur,Cabbage,04-03-19,700
Assam,Darrang,Cabbage,04-03-19,350
Assam,Kamrup,Cabbage,04-03-19,500
Gujarat,Surat,Cabbage,04-03-19,1100
Gujarat,Surat,Cabbage,04-03-19,950
Gujarat,Bharuch,Cabbage,04-03-19,925
Haryana,Faridabad,Cabbage,04-03-19,450
Haryana,Gurgaon,Cabbage,04-03-19,550
Himachal Pradesh,Kangra,Cabbage,04-03-19,450
Himachal Pradesh,Kullu,Cabbage,04-03-19,900
Himachal Pradesh,Kangra,Cabbage,04-03-19,800
Himachal Pradesh,Kangra,Cabbage,04-03-19,900
Karnataka,Bangalore,Cabbage,04-03-19,1400
Karnataka,Kolar,Cabbage,04-03-19,1100
Kerala,Alappuzha,Cabbage,04-03-19,3200
Kerala,Kollam,Cabbage,04-03-19,1600
Kerala,Kottayam,Cabbage,04-03-19,2100
Kerala,Malappuram,Cabbage,04-03-19,1300
Kerala,Thirssur,Cabbage,04-03-19,2100
Kerala,Thirssur,Cabbage,04-03-19,3000
Kerala,Thirssur,Cabbage,04-03-19,2200
Kerala,Kasargod,Cabbage,04-03-19,2500
Madhya Pradesh,Jhabua,Cabbage,04-03-19,1400
Madhya Pradesh,Narsinghpur,Cabbage,04-03-19,750
Maharashtra,Kolhapur,Cabbage,04-03-19,1100
Maharashtra,Kolhapur,Cabbage,04-03-19,200
Maharashtra,Pune,Cabbage,04-03-19,800
Maharashtra,Pune,Cabbage,04-03-19,800
Maharashtra,Pune,Cabbage,04-03-19,1550
Maharashtra,Satara,Cabbage,04-03-19,1000
Manipur,Chandel,Cabbage,04-03-19,1000
Manipur,Imphal West,Cabbage,04-03-19,1500
Manipur,Bishnupur,Cabbage,04-03-19,1300
Manipur,Imphal East,Cabbage,04-03-19,1500
Manipur,Thoubal,Cabbage,04-03-19,1000
Nagaland,Mokokchung,Cabbage,04-03-19,2300
Odisha,Balasore,Cabbage,04-03-19,700
Odisha,Balasore,Cabbage,04-03-19,550
Odisha,Sundergarh,Cabbage,04-03-19,1000
Odisha,Sundergarh,Cabbage,04-03-19,800
Odisha,Mayurbhanja,Cabbage,04-03-19,600
Odisha,Mayurbhanja,Cabbage,04-03-19,700
Punjab,Hoshiarpur,Cabbage,04-03-19,500
Punjab,Jalandhar,Cabbage,04-03-19,400
Punjab,Jalandhar,Cabbage,04-03-19,300
Punjab,Ludhiana,Cabbage,04-03-19,500
Punjab,Muktsar,Cabbage,04-03-19,400
Rajasthan,Jalore,Cabbage,04-03-19,900
Telangana,Ranga Reddy,Cabbage,04-03-19,500
Tripura,Sepahijala,Cabbage,04-03-19,900
Tripura,Sepahijala,Cabbage,04-03-19,700
Uttar Pradesh,Muradabad,Cabbage,04-03-19,260
Uttar Pradesh,Agra,Cabbage,04-03-19,600
Uttar Pradesh,Agra,Cabbage,04-03-19,450
Uttar Pradesh,Agra,Cabbage,04-03-19,550
Uttar Pradesh,Agra,Cabbage,04-03-19,640
Uttar Pradesh,Agra,Cabbage,04-03-19,550
Uttar Pradesh,Gautam Budh Nagar,Cabbage,04-03-19,500
Uttar Pradesh,Ghaziabad,Cabbage,04-03-19,570
Uttar Pradesh,Kannuj,Cabbage,04-03-19,470
Uttar Pradesh,Kanpur,Cabbage,04-03-19,900
Uttar Pradesh,Lakhimpur,Cabbage,04-03-19,700
Uttar Pradesh,Saharanpur,Cabbage,04-03-19,520
Uttar Pradesh,Saharanpur,Cabbage,04-03-19,450
Uttar Pradesh,Saharanpur,Cabbage,04-03-19,450
Uttar Pradesh,Saharanpur,Cabbage,04-03-19,400
Uttrakhand,Dehradoon,Cabbage,04-03-19,400
West Bengal,Jalpaiguri,Cabbage,04-03-19,500
Gujarat,Amreli,Capsicum,04-03-19,1300
Gujarat,Bharuch,Capsicum,04-03-19,2600
Himachal Pradesh,Kangra,Capsicum,04-03-19,4250
Himachal Pradesh,Kullu,Capsicum,04-03-19,5650
Himachal Pradesh,Kangra,Capsicum,04-03-19,4800
Himachal Pradesh,Kangra,Capsicum,04-03-19,4500
Karnataka,Kolar,Capsicum,04-03-19,3800
Kerala,Alappuzha,Capsicum,04-03-19,6000
Kerala,Alappuzha,Capsicum,04-03-19,8200
Odisha,Sundergarh,Capsicum,04-03-19,4000
Punjab,Hoshiarpur,Capsicum,04-03-19,3000
Punjab,Jalandhar,Capsicum,04-03-19,4000
Punjab,Tarntaran,Capsicum,04-03-19,2100
Punjab,Gurdaspur,Capsicum,04-03-19,2050
Punjab,Mansa,Capsicum,04-03-19,2800
Rajasthan,Jalore,Capsicum,04-03-19,2400
Uttar Pradesh,Lakhimpur,Capsicum,04-03-19,1720
Andaman and Nicobar,South Andaman,Carrot,04-03-19,10000
Assam,Darrang,Carrot,04-03-19,1050
Assam,Kamrup,Carrot,04-03-19,1000
Gujarat,Vadodara(Baroda),Carrot,04-03-19,850
Gujarat,Bharuch,Carrot,04-03-19,825
Haryana,Faridabad,Carrot,04-03-19,450
Haryana,Gurgaon,Carrot,04-03-19,400
Haryana,Ambala,Carrot,04-03-19,700
Haryana,Mewat,Carrot,04-03-19,700
Himachal Pradesh,Kangra,Carrot,04-03-19,650
Himachal Pradesh,Kullu,Carrot,04-03-19,1150
Himachal Pradesh,Kangra,Carrot,04-03-19,1000
Himachal Pradesh,Kangra,Carrot,04-03-19,900
Karnataka,Bangalore,Carrot,04-03-19,1600
Karnataka,Kolar,Carrot,04-03-19,1200
Kerala,Alappuzha,Carrot,04-03-19,3600
Kerala,Alappuzha,Carrot,04-03-19,3800
Kerala,Malappuram,Carrot,04-03-19,2100
Kerala,Thirssur,Carrot,04-03-19,3500
Kerala,Thirssur,Carrot,04-03-19,3800
Kerala,Thirssur,Carrot,04-03-19,2300
Kerala,Kasargod,Carrot,04-03-19,2700
Kerala,Kollam,Carrot,04-03-19,5600
Kerala,Kottayam,Carrot,04-03-19,2600
Madhya Pradesh,Sheopur,Carrot,04-03-19,450
Maharashtra,Pune,Carrot,04-03-19,1000
Maharashtra,Pune,Carrot,04-03-19,900
Maharashtra,Satara,Carrot,04-03-19,1000
Odisha,Balasore,Carrot,04-03-19,1450
Odisha,Sundergarh,Carrot,04-03-19,1000
Punjab,Hoshiarpur,Carrot,04-03-19,700
Punjab,Jalandhar,Carrot,04-03-19,500
Punjab,Jalandhar,Carrot,04-03-19,300
Punjab,Jalandhar,Carrot,04-03-19,700
Punjab,Ludhiana,Carrot,04-03-19,700
Punjab,Patiala,Carrot,04-03-19,600
Punjab,Ropar (Rupnagar),Carrot,04-03-19,760
Punjab,Tarntaran,Carrot,04-03-19,700
Punjab,Amritsar,Carrot,04-03-19,800
Punjab,Amritsar,Carrot,04-03-19,800
Punjab,Barnala,Carrot,04-03-19,500
Punjab,Gurdaspur,Carrot,04-03-19,650
Punjab,Ludhiana,Carrot,04-03-19,900
Punjab,Mansa,Carrot,04-03-19,500
Punjab,Muktsar,Carrot,04-03-19,500
Punjab,Tarntaran,Carrot,04-03-19,500
Rajasthan,Jalore,Carrot,04-03-19,900
Uttar Pradesh,Agra,Carrot,04-03-19,460
Uttar Pradesh,Agra,Carrot,04-03-19,580
Uttar Pradesh,Agra,Carrot,04-03-19,460
Uttar Pradesh,Agra,Carrot,04-03-19,600
Uttar Pradesh,Aligarh,Carrot,04-03-19,390
Uttar Pradesh,Baghpat,Carrot,04-03-19,500
Uttar Pradesh,Baghpat,Carrot,04-03-19,650
Uttar Pradesh,Bulandshahar,Carrot,04-03-19,690
Uttar Pradesh,Bulandshahar,Carrot,04-03-19,430
Uttar Pradesh,Bulandshahar,Carrot,04-03-19,460
Uttar Pradesh,Etah,Carrot,04-03-19,500
Uttar Pradesh,Etawah,Carrot,04-03-19,750
Uttar Pradesh,Gautam Budh Nagar,Carrot,04-03-19,400
Uttar Pradesh,Muzaffarnagar,Carrot,04-03-19,630
Uttar Pradesh,Muzaffarnagar,Carrot,04-03-19,490
Uttar Pradesh,Muzaffarnagar,Carrot,04-03-19,440
Uttar Pradesh,Saharanpur,Carrot,04-03-19,500
Uttar Pradesh,Saharanpur,Carrot,04-03-19,360
Uttar Pradesh,Saharanpur,Carrot,04-03-19,445
Uttar Pradesh,Saharanpur,Carrot,04-03-19,500
Uttar Pradesh,Saharanpur,Carrot,04-03-19,450
Uttrakhand,Dehradoon,Carrot,04-03-19,700
Kerala,Kasargod,Cashewnuts,04-03-19,10100
Tamil Nadu,Nagercoil (Kannyiakumari),Cashewnuts,04-03-19,10500
Gujarat,Anand,Castor Seed,04-03-19,4870
Andaman and Nicobar,South Andaman,Cauliflower,04-03-19,11000
Assam,Darrang,Cauliflower,04-03-19,1450
Assam,Kamrup,Cauliflower,04-03-19,1900
Gujarat,Surat,Cauliflower,04-03-19,2250
Gujarat,Vadodara(Baroda),Cauliflower,04-03-19,1250
Gujarat,Bharuch,Cauliflower,04-03-19,1100
Haryana,Gurgaon,Cauliflower,04-03-19,1450
Haryana,Faridabad,Cauliflower,04-03-19,2000
Haryana,Panipat,Cauliflower,04-03-19,800
Himachal Pradesh,Kangra,Cauliflower,04-03-19,1350
Himachal Pradesh,Kullu,Cauliflower,04-03-19,1650
Himachal Pradesh,Kangra,Cauliflower,04-03-19,1000
Himachal Pradesh,Kangra,Cauliflower,04-03-19,1100
Jammu and Kashmir,Badgam,Cauliflower,04-03-19,800
Karnataka,Kolar,Cauliflower,04-03-19,1200
Kerala,Malappuram,Cauliflower,04-03-19,2100
Kerala,Thirssur,Cauliflower,04-03-19,3600
Kerala,Thirssur,Cauliflower,04-03-19,2700
Kerala,Kollam,Cauliflower,04-03-19,3600
Madhya Pradesh,Badwani,Cauliflower,04-03-19,700
Madhya Pradesh,Jhabua,Cauliflower,04-03-19,1500
Maharashtra,Kolhapur,Cauliflower,04-03-19,1050
Maharashtra,Kolhapur,Cauliflower,04-03-19,250
Maharashtra,Pune,Cauliflower,04-03-19,1000
Maharashtra,Pune,Cauliflower,04-03-19,1000
Maharashtra,Pune,Cauliflower,04-03-19,750
Maharashtra,Pune,Cauliflower,04-03-19,1200
Maharashtra,Satara,Cauliflower,04-03-19,900
Manipur,Chandel,Cauliflower,04-03-19,2000
Manipur,Imphal West,Cauliflower,04-03-19,2000
Manipur,Bishnupur,Cauliflower,04-03-19,2500
Manipur,Imphal East,Cauliflower,04-03-19,2500
Manipur,Thoubal,Cauliflower,04-03-19,2000
Odisha,Sundergarh,Cauliflower,04-03-19,1000
Odisha,Sundergarh,Cauliflower,04-03-19,900
Odisha,Mayurbhanja,Cauliflower,04-03-19,1500
Odisha,Mayurbhanja,Cauliflower,04-03-19,800
Punjab,Gurdaspur,Cauliflower,04-03-19,700
Punjab,Hoshiarpur,Cauliflower,04-03-19,800
Punjab,Jalandhar,Cauliflower,04-03-19,700
Punjab,Jalandhar,Cauliflower,04-03-19,200
Punjab,Jalandhar,Cauliflower,04-03-19,700
Punjab,Ludhiana,Cauliflower,04-03-19,550
Punjab,Tarntaran,Cauliflower,04-03-19,520
Punjab,Amritsar,Cauliflower,04-03-19,900
Punjab,Barnala,Cauliflower,04-03-19,500
Punjab,Gurdaspur,Cauliflower,04-03-19,580
Punjab,Ludhiana,Cauliflower,04-03-19,900
Punjab,Mansa,Cauliflower,04-03-19,700
Punjab,Muktsar,Cauliflower,04-03-19,500
Punjab,Patiala,Cauliflower,04-03-19,500
Punjab,Tarntaran,Cauliflower,04-03-19,400
Rajasthan,Jalore,Cauliflower,04-03-19,1100
Telangana,Ranga Reddy,Cauliflower,04-03-19,650
Tripura,Sepahijala,Cauliflower,04-03-19,3000
Tripura,Sepahijala,Cauliflower,04-03-19,3000
Uttar Pradesh,Kannuj,Cauliflower,04-03-19,480
Uttar Pradesh,Muzaffarnagar,Cauliflower,04-03-19,340
Uttar Pradesh,Agra,Cauliflower,04-03-19,650
Uttar Pradesh,Agra,Cauliflower,04-03-19,650
Uttar Pradesh,Agra,Cauliflower,04-03-19,650
Uttar Pradesh,Agra,Cauliflower,04-03-19,590
Uttar Pradesh,Agra,Cauliflower,04-03-19,650
Uttar Pradesh,Agra,Cauliflower,04-03-19,500
Uttar Pradesh,Aligarh,Cauliflower,04-03-19,490
Uttar Pradesh,Baghpat,Cauliflower,04-03-19,750
Uttar Pradesh,Bulandshahar,Cauliflower,04-03-19,590
Uttar Pradesh,Bulandshahar,Cauliflower,04-03-19,410
Uttar Pradesh,Bulandshahar,Cauliflower,04-03-19,550
Uttar Pradesh,Etah,Cauliflower,04-03-19,600
Uttar Pradesh,Etawah,Cauliflower,04-03-19,450
Uttar Pradesh,Lakhimpur,Cauliflower,04-03-19,710
Uttar Pradesh,Muzaffarnagar,Cauliflower,04-03-19,700
Uttar Pradesh,Saharanpur,Cauliflower,04-03-19,440
Uttar Pradesh,Saharanpur,Cauliflower,04-03-19,500
Uttar Pradesh,Shahjahanpur,Cauliflower,04-03-19,400
Uttar Pradesh,Sonbhadra,Cauliflower,04-03-19,500
Uttar Pradesh,Sonbhadra,Cauliflower,04-03-19,490
Uttar Pradesh,Baghpat,Cauliflower,04-03-19,1200
Uttar Pradesh,Kanpur,Cauliflower,04-03-19,900
Uttar Pradesh,Saharanpur,Cauliflower,04-03-19,250
Uttrakhand,Dehradoon,Cauliflower,04-03-19,550
West Bengal,Jalpaiguri,Cauliflower,04-03-19,650
Haryana,Mewat,Chikoos(Sapota),04-03-19,3500
Maharashtra,Pune,Chikoos(Sapota),04-03-19,1500
Maharashtra,Satara,Chikoos(Sapota),04-03-19,2500
Punjab,Muktsar,Chikoos(Sapota),04-03-19,3000
Uttar Pradesh,Baghpat,Chikoos(Sapota),04-03-19,2300
Karnataka,Bangalore,Chilly Capsicum,04-03-19,5500
Karnataka,Kolar,Chilly Capsicum,04-03-19,3000
Maharashtra,Pune,Chilly Capsicum,04-03-19,2500
Maharashtra,Satara,Chilly Capsicum,04-03-19,3500
Andaman and Nicobar,South Andaman,Cluster beans,04-03-19,9000
Assam,Darrang,Cluster beans,04-03-19,4100
Kerala,Kottayam,Cluster beans,04-03-19,3400
Andaman and Nicobar,South Andaman,Coconut,04-03-19,5600
Kerala,Kannur,Coconut,04-03-19,3300
Kerala,Thirssur,Coconut,04-03-19,4000
Kerala,Kottayam,Coconut,04-03-19,3600
Odisha,Gajapati,Coconut,04-03-19,1500
Tamil Nadu,Coimbatore,Coconut,04-03-19,2900
Tamil Nadu,Coimbatore,Coconut,04-03-19,2500
Tamil Nadu,Coimbatore,Coconut,04-03-19,3150
Tamil Nadu,Coimbatore,Coconut,04-03-19,2140
Tamil Nadu,Coimbatore,Coconut,04-03-19,2720
Tamil Nadu,Coimbatore,Coconut,04-03-19,2400
Tamil Nadu,Coimbatore,Coconut,04-03-19,2800
Tamil Nadu,Coimbatore,Coconut,04-03-19,2750
Tamil Nadu,Erode,Coconut,04-03-19,2870
Tamil Nadu,Erode,Coconut,04-03-19,2935
Tamil Nadu,Namakkal,Coconut,04-03-19,2350
Tamil Nadu,Salem,Coconut,04-03-19,2210
Tamil Nadu,Salem,Coconut,04-03-19,1280
Tamil Nadu,Salem,Coconut,04-03-19,2310
Tamil Nadu,Sivaganga,Coconut,04-03-19,950
Tamil Nadu,Dindigul,Coconut,04-03-19,1600
Tamil Nadu,Madurai,Coconut,04-03-19,1750
Tamil Nadu,Coimbatore,Coconut,04-03-19,3100
Tamil Nadu,Coimbatore,Coconut,04-03-19,2270
Tamil Nadu,Coimbatore,Coconut,04-03-19,2800
Tamil Nadu,Dindigul,Coconut,04-03-19,1650
Tamil Nadu,Erode,Coconut,04-03-19,2530
Tamil Nadu,Erode,Coconut,04-03-19,3225
Tamil Nadu,Erode,Coconut,04-03-19,3000
Kerala,Kannur,Coconut Oil,04-03-19,18150
Kerala,Kasargod,Coconut Seed,04-03-19,3450
Kerala,Thirssur,Coconut Seed,04-03-19,3500
Tamil Nadu,Dharmapuri,Coconut Seed,04-03-19,1200
Tamil Nadu,Dharmapuri,Coconut Seed,04-03-19,1200
Tamil Nadu,Krishnagiri,Coconut Seed,04-03-19,1800
Tamil Nadu,Krishnagiri,Coconut Seed,04-03-19,1950
Tamil Nadu,Krishnagiri,Coconut Seed,04-03-19,1950
Andaman and Nicobar,South Andaman,Colacasia,04-03-19,6000
Kerala,Kollam,Colacasia,04-03-19,4100
Kerala,Kottayam,Colacasia,04-03-19,5700
Kerala,Thiruvananthapuram,Colacasia,04-03-19,4000
Uttar Pradesh,Agra,Colacasia,04-03-19,2100
Uttar Pradesh,Etah,Colacasia,04-03-19,1100
Uttar Pradesh,Jhansi,Colacasia,04-03-19,2245
Uttar Pradesh,Shahjahanpur,Colacasia,04-03-19,1550
Karnataka,Tumkur,Copra,04-03-19,9000
Kerala,Kannur,Copra,04-03-19,10250
Kerala,Kasargod,Copra,04-03-19,10300
Kerala,Kasargod,Copra,04-03-19,10100
Pondicherry,Karaikal,Copra,04-03-19,9000
Tamil Nadu,Coimbatore,Copra,04-03-19,9350
Tamil Nadu,Erode,Copra,04-03-19,10195
Tamil Nadu,Namakkal,Copra,04-03-19,9450
Tamil Nadu,Coimbatore,Copra,04-03-19,9500
Tamil Nadu,Erode,Copra,04-03-19,8845
Tamil Nadu,Vellore,Copra,04-03-19,9300
Tamil Nadu,Coimbatore,Copra,04-03-19,10275
Tamil Nadu,Namakkal,Copra,04-03-19,8400
Tamil Nadu,Salem,Copra,04-03-19,9700
Gujarat,Vadodara(Baroda),Coriander(Leaves),04-03-19,3000
Gujarat,Bharuch,Coriander(Leaves),04-03-19,825
Haryana,Ambala,Coriander(Leaves),04-03-19,1805
Himachal Pradesh,Kangra,Coriander(Leaves),04-03-19,1350
Himachal Pradesh,Kullu,Coriander(Leaves),04-03-19,1300
Himachal Pradesh,Kangra,Coriander(Leaves),04-03-19,2500
Madhya Pradesh,Jhabua,Coriander(Leaves),04-03-19,1550
Madhya Pradesh,Narsinghpur,Coriander(Leaves),04-03-19,400
Maharashtra,Kolhapur,Coriander(Leaves),04-03-19,2450
Maharashtra,Pune,Coriander(Leaves),04-03-19,4
Maharashtra,Pune,Coriander(Leaves),04-03-19,3
Maharashtra,Pune,Coriander(Leaves),04-03-19,4
Maharashtra,Pune,Coriander(Leaves),04-03-19,4
Maharashtra,Satara,Coriander(Leaves),04-03-19,2
Maharashtra,Sholapur,Coriander(Leaves),04-03-19,2
Punjab,Jalandhar,Coriander(Leaves),04-03-19,1000
Punjab,Tarntaran,Coriander(Leaves),04-03-19,120
Punjab,Ludhiana,Coriander(Leaves),04-03-19,1500
Punjab,Tarntaran,Coriander(Leaves),04-03-19,400
Rajasthan,Kota,Corriander seed,04-03-19,4152
Gujarat,Vadodara(Baroda),Cotton,04-03-19,5400
Gujarat,Vadodara(Baroda),Cotton,04-03-19,5400
Gujarat,Vadodara(Baroda),Cotton,04-03-19,5400
Gujarat,Vadodara(Baroda),Cotton,04-03-19,5400
Gujarat,Panchmahals,Cotton,04-03-19,4550
Madhya Pradesh,Jhabua,Cotton,04-03-19,5400
Maharashtra,Jalgaon,Cotton,04-03-19,5200
Maharashtra,Nagpur,Cotton,04-03-19,5325
Maharashtra,Buldhana,Cotton,04-03-19,5300
Punjab,Muktsar,Cotton,04-03-19,5500
Punjab,Mansa,Cotton,04-03-19,5390
Tamil Nadu,Villupuram,Cotton,04-03-19,4595
Tamil Nadu,Dharmapuri,Cotton,04-03-19,5600
Tamil Nadu,Krishnagiri,Cotton,04-03-19,5700
Tamil Nadu,Madurai,Cotton,04-03-19,4000
Tamil Nadu,Salem,Cotton,04-03-19,5650
Tamil Nadu,Salem,Cotton,04-03-19,4800
Tamil Nadu,Salem,Cotton,04-03-19,5200
Tamil Nadu,Villupuram,Cotton,04-03-19,4896
Tamil Nadu,Madurai,Cotton,04-03-19,4250
Tamil Nadu,Salem,Cotton,04-03-19,5625
Telangana,Karimnagar,Cotton,04-03-19,6000
Telangana,Karimnagar,Cotton,04-03-19,5200
Tamil Nadu,Vellore,Cowpea (Lobia/Karamani),04-03-19,4550
Gujarat,Surat,Cowpea(Veg),04-03-19,2927
Gujarat,Surat,Cowpea(Veg),04-03-19,2927
Gujarat,Vadodara(Baroda),Cowpea(Veg),04-03-19,3300
Gujarat,Bharuch,Cowpea(Veg),04-03-19,3425
Kerala,Ernakulam,Cowpea(Veg),04-03-19,4500
Kerala,Kasargod,Cowpea(Veg),04-03-19,2100
Kerala,Malappuram,Cowpea(Veg),04-03-19,3100
Kerala,Thirssur,Cowpea(Veg),04-03-19,2100
Kerala,Thirssur,Cowpea(Veg),04-03-19,3500
Kerala,Alappuzha,Cowpea(Veg),04-03-19,4200
Kerala,Kasargod,Cowpea(Veg),04-03-19,5000
Assam,Darrang,Cucumbar(Kheera),04-03-19,1550
Assam,Kamrup,Cucumbar(Kheera),04-03-19,2000
Gujarat,Surat,Cucumbar(Kheera),04-03-19,2500
Gujarat,Vadodara(Baroda),Cucumbar(Kheera),04-03-19,1750
Gujarat,Bharuch,Cucumbar(Kheera),04-03-19,2175
Haryana,Gurgaon,Cucumbar(Kheera),04-03-19,1400
Haryana,Mewat,Cucumbar(Kheera),04-03-19,3000
Himachal Pradesh,Kangra,Cucumbar(Kheera),04-03-19,5500
Himachal Pradesh,Kullu,Cucumbar(Kheera),04-03-19,4800
Jammu and Kashmir,Badgam,Cucumbar(Kheera),04-03-19,1600
Karnataka,Bangalore,Cucumbar(Kheera),04-03-19,1750
Kerala,Alappuzha,Cucumbar(Kheera),04-03-19,2000
Kerala,Kasargod,Cucumbar(Kheera),04-03-19,1100
Kerala,Malappuram,Cucumbar(Kheera),04-03-19,1300
Kerala,Thirssur,Cucumbar(Kheera),04-03-19,2300
Kerala,Thirssur,Cucumbar(Kheera),04-03-19,2000
Kerala,Kasargod,Cucumbar(Kheera),04-03-19,2700
Kerala,Kollam,Cucumbar(Kheera),04-03-19,3800
Kerala,Kottayam,Cucumbar(Kheera),04-03-19,2000
Maharashtra,Pune,Cucumbar(Kheera),04-03-19,2000
Maharashtra,Pune,Cucumbar(Kheera),04-03-19,3000
Maharashtra,Satara,Cucumbar(Kheera),04-03-19,2000
Maharashtra,Sholapur,Cucumbar(Kheera),04-03-19,2000
Odisha,Sundergarh,Cucumbar(Kheera),04-03-19,4000
Odisha,Dhenkanal,Cucumbar(Kheera),04-03-19,2400
Odisha,Mayurbhanja,Cucumbar(Kheera),04-03-19,3500
Punjab,Hoshiarpur,Cucumbar(Kheera),04-03-19,2500
Punjab,Jalandhar,Cucumbar(Kheera),04-03-19,2500
Punjab,Tarntaran,Cucumbar(Kheera),04-03-19,1800
Punjab,Mansa,Cucumbar(Kheera),04-03-19,1800
Punjab,Muktsar,Cucumbar(Kheera),04-03-19,3500
Punjab,Ropar (Rupnagar),Cucumbar(Kheera),04-03-19,1400
Rajasthan,Jalore,Cucumbar(Kheera),04-03-19,2400
Tripura,Sepahijala,Cucumbar(Kheera),04-03-19,4000
Tripura,Sepahijala,Cucumbar(Kheera),04-03-19,3500
Uttar Pradesh,Agra,Cucumbar(Kheera),04-03-19,1550
Uttar Pradesh,Baghpat,Cucumbar(Kheera),04-03-19,850
Uttar Pradesh,Muzaffarnagar,Cucumbar(Kheera),04-03-19,900
Uttar Pradesh,Saharanpur,Cucumbar(Kheera),04-03-19,700
West Bengal,Burdwan,Cucumbar(Kheera),04-03-19,3600
West Bengal,Jalpaiguri,Cucumbar(Kheera),04-03-19,3200
West Bengal,Bankura,Cucumbar(Kheera),04-03-19,2500
West Bengal,Burdwan,Cucumbar(Kheera),04-03-19,4000
West Bengal,Burdwan,Cucumbar(Kheera),04-03-19,3200
West Bengal,Sounth 24 Parganas,Cucumbar(Kheera),04-03-19,5400
Gujarat,Vadodara(Baroda),Drumstick,04-03-19,1400
Gujarat,Bharuch,Drumstick,04-03-19,3475
Karnataka,Bangalore,Drumstick,04-03-19,2900
Kerala,Kollam,Drumstick,04-03-19,3500
Kerala,Malappuram,Drumstick,04-03-19,6100
Kerala,Thirssur,Drumstick,04-03-19,3200
Kerala,Thirssur,Drumstick,04-03-19,2600
Kerala,Thirssur,Drumstick,04-03-19,2400
Kerala,Kasargod,Drumstick,04-03-19,6000
Kerala,Kottayam,Drumstick,04-03-19,5800
Kerala,Thiruvananthapuram,Drumstick,04-03-19,4000
Maharashtra,Pune,Drumstick,04-03-19,3000
Maharashtra,Pune,Drumstick,04-03-19,5000
Maharashtra,Satara,Drumstick,04-03-19,2000
Chattisgarh,Bastar,Dry Chillies,04-03-19,4200
Manipur,Chandel,Dry Chillies,04-03-19,13300
Manipur,Imphal East,Dry Chillies,04-03-19,15000
Manipur,Imphal West,Dry Chillies,04-03-19,15000
Manipur,Thoubal,Dry Chillies,04-03-19,14000
Telangana,Hyderabad,Dry Chillies,04-03-19,4000
Telangana,Hyderabad,Dry Chillies,04-03-19,7000
Kerala,Thirssur,Duster Beans,04-03-19,3600
Gujarat,Vadodara(Baroda),Elephant Yam (Suran),04-03-19,1650
Gujarat,Bharuch,Elephant Yam (Suran),04-03-19,2825
Kerala,Kottayam,Elephant Yam (Suran),04-03-19,2300
Kerala,Thirssur,Elephant Yam (Suran),04-03-19,2600
Kerala,Thirssur,Elephant Yam (Suran),04-03-19,2400
Kerala,Thirssur,Elephant Yam (Suran),04-03-19,1400
Kerala,Kollam,Elephant Yam (Suran),04-03-19,3200
Maharashtra,Pune,Elephant Yam (Suran),04-03-19,1300
Assam,Darrang,Field Pea,04-03-19,2900
Punjab,Hoshiarpur,Field Pea,04-03-19,1500
Uttar Pradesh,Etah,Field Pea,04-03-19,500
Uttar Pradesh,Lakhimpur,Field Pea,04-03-19,860
Uttar Pradesh,Saharanpur,Field Pea,04-03-19,1360
Uttar Pradesh,Bahraich,Fish,04-03-19,4300
Assam,Darrang,French Beans (Frasbean),04-03-19,2250
